date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:19:47	2067/2067	---M-Z	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680-gzip%22	https://gmpg.org/xfn/default.css	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
20:19:48	4170/4170	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Aug%202022%2018:19:48%20GMT	https://gmpg.org/xfn/.	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
20:19:49	16269/16269	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Aug%202022%2018:19:49%20GMT	https://gmpg.org/xfn/intro	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
20:19:50	7342/7342	---M-Z	200	added ('OK')	text/html	date:Mon,%2001%20Aug%202022%2018:19:50%20GMT	https://gmpg.org/xfn/faq	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/gmpg.org/xfn/faq.html	(from https://gmpg.org/xfn/11)
20:19:51	1872/1872	---M-Z	200	added ('OK')	text/plain	date:Wed,%2013%20Jul%202022%2019:00:00%20GMT	http://www.google.com/robots.txt		(from https://www.cecilia-afia.fr/)
20:19:52	5482/5482	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:30:00%20GMT	http://www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	(from http://www.google.com/)
20:19:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:19:53%20GMT	http://s.w.org/robots.txt		(from https://www.cecilia-afia.fr/)
20:19:54	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2001%20Aug%202022%2018:19:54%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.cecilia-afia.fr/)
20:19:55	1003/1003	---M-Z	200	added ('OK')	text/css	date:Mon,%2029%20Nov%202021%2016:57:19%20GMT	https://www.cecilia-afia.fr/wp-content/uploads/elementor/css/post-556.css?ver=1638205039	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-content/uploads/elementor/css/post-5561435.css	(from https://www.cecilia-afia.fr/2022-introduction/)
20:19:57	7165/7165	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:19:56%20GMT	https://www.cecilia-afia.fr/wp-json/wp/v2/pages/556	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/wp/v2/pages/556.json	(from https://www.cecilia-afia.fr/2022-introduction/)
20:19:58	2418/2418	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:19:57%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2F2022-introduction%2F	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embed555f.json	(from https://www.cecilia-afia.fr/2022-introduction/)
20:19:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:19:58%20GMT	https://www.cecilia-afia.fr/?p=556	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/indexa215.html	(from https://www.cecilia-afia.fr/2022-introduction/)
20:19:59	2494/2494	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Aug%202022%2018:19:58%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2F2022-introduction%2F&format=xml	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embedb1bb	(from https://www.cecilia-afia.fr/2022-introduction/)
20:19:59	75/75	---M-Z	200	added ('OK')	text/css	date:Mon,%2029%20Nov%202021%2013:56:49%20GMT	https://www.cecilia-afia.fr/wp-content/uploads/elementor/css/post-560.css?ver=1638194209	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-content/uploads/elementor/css/post-560ee0a.css	(from https://www.cecilia-afia.fr/2022-informations-pratiques/)
20:20:01	3832/3832	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:00%20GMT	https://www.cecilia-afia.fr/wp-json/wp/v2/pages/560	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/wp/v2/pages/560.json	(from https://www.cecilia-afia.fr/2022-informations-pratiques/)
20:20:02	2453/2453	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:01%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2F2022-informations-pratiques%2F	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embede768.json	(from https://www.cecilia-afia.fr/2022-informations-pratiques/)
20:20:03	2529/2529	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Aug%202022%2018:20:02%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2F2022-informations-pratiques%2F&format=xml	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embed73c9	(from https://www.cecilia-afia.fr/2022-informations-pratiques/)
20:20:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:02%20GMT	https://www.cecilia-afia.fr/?p=560	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/index46ad.html	(from https://www.cecilia-afia.fr/2022-informations-pratiques/)
20:20:04	1458/1458	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:03%20GMT	https://www.cecilia-afia.fr/wp-json/wp/v2/pages/17	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/wp/v2/pages/17.json	(from https://www.cecilia-afia.fr/editions-precedentes/)
20:20:05	2432/2432	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:04%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2Feditions-precedentes%2F	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embedecae.json	(from https://www.cecilia-afia.fr/editions-precedentes/)
20:20:06	2505/2505	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Aug%202022%2018:20:05%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2Feditions-precedentes%2F&format=xml	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embed0bbb	(from https://www.cecilia-afia.fr/editions-precedentes/)
20:20:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:05%20GMT	https://www.cecilia-afia.fr/?p=17	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/indexd8eb.html	(from https://www.cecilia-afia.fr/editions-precedentes/)
20:20:06	3613/3613	---M-Z	200	added ('OK')	text/css	date:Fri,%2013%20May%202022%2018:28:44%20GMT	https://www.cecilia-afia.fr/wp-content/uploads/elementor/css/post-6.css?ver=1652466524	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-content/uploads/elementor/css/post-6184d.css	(from https://www.cecilia-afia.fr/drivetogaether/)
20:20:08	8073/8073	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:07%20GMT	https://www.cecilia-afia.fr/wp-json/wp/v2/pages/6	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/wp/v2/pages/6.json	(from https://www.cecilia-afia.fr/drivetogaether/)
20:20:09	2369/2369	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:08%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2Fdrivetogaether%2F	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embed4920.json	(from https://www.cecilia-afia.fr/drivetogaether/)
20:20:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:09%20GMT	https://www.cecilia-afia.fr/?p=6	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/index42dc.html	(from https://www.cecilia-afia.fr/drivetogaether/)
20:20:10	2442/2442	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Aug%202022%2018:20:09%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2Fdrivetogaether%2F&format=xml	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embed38c2	(from https://www.cecilia-afia.fr/drivetogaether/)
20:20:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:10%20GMT	https://www.cecilia-afia.fr/2019-regles	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/2019-regles	(from https://www.cecilia-afia.fr/drivetogaether/)
20:20:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:11%20GMT	https://www.cecilia-afia.fr/2019-inscription	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/2019-inscription	(from https://www.cecilia-afia.fr/drivetogaether/)
20:20:13	11077/11077	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:12%20GMT	https://www.cecilia-afia.fr/wp-json/wp/v2/pages/28	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/wp/v2/pages/28.json	(from https://www.cecilia-afia.fr/drivetogaether/2019-regles/)
20:20:14	2416/2416	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:13%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2Fdrivetogaether%2F2019-regles%2F	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embede5c2.json	(from https://www.cecilia-afia.fr/drivetogaether/2019-regles/)
20:20:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:14%20GMT	https://www.cecilia-afia.fr/?p=28	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/index3c55.html	(from https://www.cecilia-afia.fr/drivetogaether/2019-regles/)
20:20:15	2490/2490	---MCZ	200	added ('OK')	text/xml	date:Mon,%2001%20Aug%202022%2018:20:14%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2Fdrivetogaether%2F2019-regles%2F&format=xml	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embed3762	(from https://www.cecilia-afia.fr/drivetogaether/2019-regles/)
20:20:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:15%20GMT	https://www.cecilia-afia.fr/drivetogaether/2019-reglement	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/drivetogaether/2019-reglement	(from https://www.cecilia-afia.fr/drivetogaether/2019-regles/)
20:20:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:16%20GMT	https://www.cecilia-afia.fr/drivetogaether/2019-reglement	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/drivetogaether/2019-reglement	(from https://www.cecilia-afia.fr/drivetogaether/2019-regles/)
20:20:17	616/616	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20Mar%202021%2001:00:17%20GMT	https://www.cecilia-afia.fr/wp-content/uploads/elementor/css/post-317.css?ver=1615770017	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-content/uploads/elementor/css/post-3179b33.css	(from https://www.cecilia-afia.fr/drivetogaether/2019-reglement/)
20:20:19	3904/3904	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:18%20GMT	https://www.cecilia-afia.fr/wp-json/wp/v2/pages/317	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/wp/v2/pages/317.json	(from https://www.cecilia-afia.fr/drivetogaether/2019-reglement/)
20:20:20	2435/2435	---MC-	200	added ('OK')	application/json	date:Mon,%2001%20Aug%202022%2018:20:19%20GMT	https://www.cecilia-afia.fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.cecilia-afia.fr%2Fdrivetogaether%2F2019-reglement%2F	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/wp-json/oembed/1.0/embedc7c5.json	(from https://www.cecilia-afia.fr/drivetogaether/2019-reglement/)
20:20:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2001%20Aug%202022%2018:20:20%20GMT	https://www.cecilia-afia.fr/?p=317	/home/pepinhen/mennadou/gant-cecilia/httrack/Cecilia/www.cecilia-afia.fr/index4ef8.html	(from https://www.cecilia-afia.fr/drivetogaether/2019-reglement/)
